year,family_ID,person_num,race,hispanic,educ,sex,employment_status,age,income,state,state_abb
2021,1387754,3,white,0,6,1,3,19,0,Washington,WA
2021,1387895,1,white,0,6,1,1,40,52000,Washington,WA
2021,1387895,2,white,0,11,2,1,39,72000,Washington,WA
2021,1387895,3,white,0,3,2,0,15,0,Washington,WA
2021,1387895,4,white,0,2,1,0,11,,Washington,WA
2021,1387935,1,asian,0,10,1,1,34,626000,Washington,
2021,1387935,2,asian,0,10,2,1,28,200000,Washington,WA
2021,1387935,3,asian,0,0,1,0,0,,Washington,WA
2021,1388303,1,white,0,10,1,1,35,88040,Washington,WA
2021,1388303,2,white,0,10,2,1,32,11000,Washington,WA
2021,1388303,3,white,0,0,2,0,6,,Washington,WA
2021,1388303,4,white,0,0,2,0,4,,Washington,WA
2021,1388425,1,white,0,10,1,3,80,86000,Washington,
2021,1388425,2,white,0,6,2,3,78,10000,Washington,
2021,1389090,1,white,0,7,1,3,84,67800,Washington,WA
2021,1389090,2,other,0,7,2,3,82,10300,Washington,WA
2021,1389591,1,white,0,6,1,1,64,95000,Washington,WA
2021,1389591,2,white,0,7,2,1,63,65000,Washington,WA
2021,1389608,1,white,0,4,1,1,50,64000,Washington,WA
2021,1389608,2,white,0,4,2,3,48,0,Washington,WA
2021,1389608,3,white,0,6,1,1,21,12700,Washington,WA
2021,1389608,4,white,0,6,1,3,18,0,Washington,WA
2021,1389608,5,white,0,5,1,0,15,0,Washington,WA
2021,1389608,6,white,0,2,2,0,14,,Washington,WA
2021,1389608,7,white,0,1,1,0,10,,Washington,WA
2021,1389608,8,white,0,1,2,0,8,,Washington,WA
2021,1389984,1,other,1,6,2,1,40,5000,Washington,WA
2021,1389984,2,other,1,4,2,3,16,0,Washington,
2021,1389984,3,other,1,2,2,0,14,,Washington,WA
2021,1389984,4,other,1,2,1,0,12,,Washington,WA
2021,1390284,1,white,0,6,1,1,42,80000,Washington,WA
2021,1390284,2,white,0,10,2,1,38,30000,Washington,
2021,1390284,3,white,0,7,1,1,19,7000,Washington,WA
2021,1390284,4,white,0,0,1,0,15,0,Washington,WA
2021,1390284,5,white,0,3,2,0,15,0,Washington,
2021,1390443,1,white,0,11,2,1,44,46000,Washington,WA
2021,1390443,2,white,0,10,1,1,50,164000,Washington,
2021,1390443,3,white,0,0,2,0,3,,Washington,WA
2021,1390443,4,white,0,0,1,0,0,,Washington,WA
2021,1390466,1,white,0,6,1,1,50,125000,Washington,WA
2021,1390466,2,white,0,6,2,3,43,6700,Washington,WA
2021,1390466,3,white,0,6,2,3,21,0,Washington,WA
2021,1390466,4,white,0,5,2,2,20,0,Washington,WA
2021,1390466,5,white,0,5,2,2,17,60,Washington,WA
2021,1390466,6,white,0,2,1,0,14,,Washington,WA
2021,1390466,7,white,0,1,1,0,11,,Washington,WA
2021,1390466,8,white,0,1,2,0,10,,Washington,WA
2021,1390466,9,white,0,1,1,0,7,,Washington,WA
2021,1390466,10,white,0,1,2,0,3,,Washington,WA
2021,1390503,1,white,0,7,2,3,37,0,Washington,WA
2021,1390503,2,other,0,6,1,1,38,130000,Washington,WA
2021,1390503,3,other,0,3,2,3,16,0,Washington,WA
2021,1390503,4,other,0,1,1,0,8,,Washington,WA
2021,1390674,1,white,0,11,2,3,58,21000,Washington,WA
2021,1390802,1,white,0,6,2,3,74,24600,Washington,WA
2021,1390902,1,white,0,8,2,1,35,60000,Washington,WA
2021,1390902,2,other,0,10,1,1,36,5200,Washington,WA
2021,1391401,1,white,0,10,2,1,23,4000,Washington,WA
2021,1391401,2,black,0,6,1,1,26,21000,Washington,WA
2021,1391495,1,white,0,0,1,1,61,12000,Washington,WA
2021,1391495,2,white,0,6,2,1,57,50000,Washington,
2021,1391495,3,white,0,7,1,2,36,88000,Washington,WA
2021,1391590,1,white,0,11,2,1,46,144000,Washington,WA
2021,1391590,2,white,0,6,2,1,18,5000,Washington,WA
2021,1391590,3,white,0,5,2,1,16,5000,Washington,WA
2021,1391594,1,white,0,6,2,3,85,13100,Washington,WA
2021,1391594,2,white,0,6,1,1,33,40000,Washington,WA
2021,1391863,1,white,0,11,1,1,60,60050,Washington,WA
2021,1391863,2,white,0,10,2,1,49,40000,Washington,WA
2021,1391863,3,white,0,1,2,0,10,,Washington,WA
2021,1391923,1,white,0,8,1,1,32,53000,Washington,
2021,1391923,2,white,0,8,2,3,28,0,Washington,WA
2021,1391923,3,white,0,0,1,0,5,,Washington,
2021,1391923,4,white,0,0,2,0,1,,Washington,WA
2021,1392059,1,white,0,11,1,1,40,153000,Washington,WA
2021,1392059,2,white,0,10,2,3,36,0,Washington,WA
2021,1392059,3,white,0,0,2,0,1,,Washington,WA
2021,1392147,1,white,0,6,1,1,57,72000,Washington,WA
2021,1392147,2,white,0,8,2,1,57,27000,Washington,
2021,1392155,1,white,0,10,1,1,35,185000,Washington,WA
2021,1392155,2,other,0,11,2,3,37,0,Washington,WA
2021,1392155,3,other,0,1,1,0,9,,Washington,WA
2021,1392155,4,other,0,1,2,0,8,,Washington,WA
2021,1392489,1,asian,0,6,1,1,34,11000,Washington,
2021,1392489,2,asian,0,6,2,1,39,50000,Washington,WA
2021,1392489,3,asian,0,6,1,3,18,0,Washington,WA
2021,1392489,4,asian,0,2,1,0,13,,Washington,WA
2021,1392489,5,asian,0,1,2,0,8,,Washington,WA
2021,1392489,6,asian,0,1,1,0,8,,Washington,WA
2021,1392489,7,asian,0,1,1,0,6,,Washington,WA
2021,1392489,8,asian,0,0,1,0,3,,Washington,WA
2021,1392489,9,asian,0,11,1,1,30,36000,Washington,WA
2021,1392489,10,asian,0,6,1,1,18,33300,Washington,WA
2021,1392489,11,asian,0,1,1,2,58,0,Washington,WA
2021,1392489,12,asian,0,11,1,1,28,36000,Washington,WA
2021,1392990,1,black,0,6,1,1,44,85800,Washington,WA
2021,1392990,2,white,0,10,2,1,38,277230,Washington,WA
2021,1392990,3,black,0,0,1,3,17,0,Washington,
2021,1392990,4,black,0,3,2,0,14,,Washington,WA
2021,1392990,5,black,0,1,1,0,9,,Washington,WA
2021,1392990,6,white,0,7,2,1,39,30000,Washington,WA
2021,1393109,1,other,0,8,1,3,69,36410,Washington,WA
2021,1393109,2,white,0,11,2,1,69,54000,Washington,
2021,1393121,1,other,0,11,2,1,40,167400,Washington,WA
2021,1393121,2,white,0,10,1,1,43,651000,Washington,WA
2021,1393121,3,other,0,1,1,0,6,,Washington,WA
2021,1393121,4,other,0,1,1,0,3,,Washington,WA
2021,1393245,1,white,0,7,1,1,53,85000,Washington,WA
2021,1393245,2,white,0,7,2,1,52,30000,Washington,WA
2021,1393245,3,white,0,5,1,3,18,1400,Washington,WA
2021,1393486,1,other,0,7,2,3,59,0,Washington,WA
2021,1393486,2,white,0,6,1,2,58,74000,Washington,WA
2021,1393486,3,white,0,8,1,3,28,0,Washington,WA
2021,1393593,1,white,0,11,2,3,41,0,Washington,WA
2021,1393593,2,white,0,11,1,1,41,65000,Washington,WA
2021,1393593,3,white,0,2,1,0,11,,Washington,WA
2021,1393593,4,white,0,1,2,0,7,,Washington,WA
2021,1393593,5,white,0,0,2,0,5,,Washington,WA
2021,1393593,6,other,0,1,2,0,10,,Washington,WA
2021,1393593,7,white,0,0,1,0,3,,Washington,WA
2021,1393905,1,white,0,10,2,1,45,60000,Washington,
2021,1393905,2,white,0,10,1,1,48,70000,Washington,
2021,1393905,3,white,0,2,1,0,13,,Washington,WA
2021,1393905,4,white,0,2,1,0,12,,Washington,WA
2021,1394155,1,white,0,10,2,1,36,36000,Washington,WA
2021,1394155,2,other,0,10,1,1,37,100000,Washington,WA
2021,1394155,3,other,0,1,1,0,7,,Washington,WA
2021,1394155,4,other,0,0,1,0,4,,Washington,
2021,1394196,1,white,0,10,2,1,26,78000,Washington,WA
2021,1394196,2,black,1,10,1,1,27,85000,Washington,WA
2021,1394221,1,other,1,11,2,1,41,3600,Washington,WA
2021,1394221,2,white,0,2,2,0,13,,Washington,
2021,1394221,3,white,0,2,2,0,12,,Washington,
2021,1394426,1,asian,0,8,1,1,56,98000,Washington,WA
2021,1394426,2,asian,0,0,2,1,48,12000,Washington,WA
2021,1394426,3,asian,0,7,2,1,30,26000,Washington,WA
2021,1394559,1,other,0,8,2,3,62,36500,Washington,WA
2021,1394572,1,black,0,10,2,3,41,0,Washington,WA
2021,1394572,2,black,0,10,1,1,45,240000,Washington,WA
2021,1394572,3,black,0,1,2,0,9,,Washington,
2021,1394572,4,black,0,1,2,0,8,,Washington,WA
2021,1394640,1,white,0,6,2,1,42,50000,Washington,WA
2021,1394640,2,white,0,5,1,1,19,28800,Washington,WA
2021,1394640,3,white,0,2,2,0,13,,Washington,WA
2021,1394640,4,white,0,6,2,3,66,15600,Washington,WA
2021,1394685,1,white,1,7,1,1,53,40000,Washington,WA
2021,1394685,2,white,0,10,2,1,52,82000,Washington,WA
2021,1394685,3,white,1,6,1,1,28,25000,Washington,WA
2021,1394795,1,black,0,11,1,3,63,28900,Washington,WA
2021,1394795,2,white,0,10,2,1,58,80000,Washington,
2021,1394805,1,asian,0,10,1,1,51,155000,Washington,WA
2021,1394805,2,asian,0,10,2,1,51,60000,Washington,WA
2021,1394805,3,asian,0,1,2,0,9,,Washington,WA
2021,1394805,4,asian,0,7,1,1,22,20000,Washington,WA
2021,1394875,1,white,0,7,2,3,38,13100,Washington,WA
2021,1394875,2,white,0,6,1,3,41,8000,Washington,WA
2021,1394875,3,white,0,1,2,0,10,,Washington,WA
2021,1395186,1,white,0,6,2,1,39,20800,Washington,WA
2021,1395186,2,white,1,2,2,0,11,,Washington,WA
2021,1395186,3,white,1,1,1,0,9,,Washington,WA
2021,1395231,1,white,0,10,2,1,35,35410,Washington,WA
2021,1395231,2,white,0,7,1,1,36,67000,Washington,WA
2021,1395356,1,white,0,11,2,3,50,0,Washington,WA
2021,1395356,2,white,0,11,1,1,42,626000,Washington,WA
2021,1395356,3,white,0,4,1,3,16,0,Washington,WA
2021,1395356,4,white,0,2,2,0,12,,Washington,WA
2021,1395356,5,white,0,2,2,0,12,,Washington,WA
2021,1395356,6,white,0,0,1,0,1,,Washington,WA
2021,1395402,1,black,0,6,1,1,55,42000,Washington,WA
2021,1395402,2,white,0,10,2,1,53,90000,Washington,
2021,1395402,3,other,0,6,2,1,19,650,Washington,WA
2021,1395402,4,other,0,4,1,3,16,0,Washington,WA
2021,1395479,1,asian,0,7,2,1,53,35000,Washington,WA
2021,1395479,2,asian,0,6,1,1,61,85000,Washington,WA
2021,1395479,3,asian,0,10,1,1,22,28000,Washington,WA
2021,1395479,4,asian,0,6,2,1,19,27700,Washington,WA
2021,1395797,1,white,0,8,2,2,32,0,Washington,WA
2021,1395797,2,white,0,6,1,3,28,9300,Washington,WA
2021,1395797,3,white,0,7,2,1,71,38400,Washington,WA
2021,1395874,1,white,0,7,2,3,76,24210,Washington,WA
2021,1395874,2,black,0,10,1,3,75,24600,Washington,WA
2021,1395874,3,black,0,6,1,3,81,61200,Washington,WA
2021,1395891,1,white,0,6,1,1,33,99000,Washington,WA
2021,1395891,2,white,0,7,2,1,32,40000,Washington,WA
2021,1395974,1,white,0,6,1,1,49,70020,Washington,WA
2021,1395974,2,white,0,10,2,1,49,85000,Washington,WA
2021,1395974,3,white,0,4,2,3,16,0,Washington,WA
2021,1395974,4,white,0,2,1,0,14,,Washington,WA
2021,1396322,1,white,0,11,1,1,65,151100,Washington,WA
2021,1396322,2,asian,0,11,2,1,58,128800,Washington,
2021,1396322,3,other,0,6,1,3,18,0,Washington,WA
2021,1396324,1,white,4,11,2,1,38,77000,Washington,
2021,1396324,2,white,0,7,1,1,31,60000,Washington,WA
2021,1396324,3,white,4,1,2,0,3,,Washington,WA
2021,1396480,1,white,0,6,2,3,60,15500,Washington,WA
2021,1396480,2,white,0,8,1,1,59,42000,Washington,WA
2021,1396480,3,white,0,6,1,3,34,0,Washington,WA
2021,1396480,4,white,0,5,1,1,41,30600,Washington,WA
2021,1396522,1,white,0,7,1,1,24,75000,Washington,WA
2021,1396522,2,white,0,6,2,1,25,25000,Washington,WA
2021,1396635,1,white,0,0,2,1,30,50000,Washington,WA
2021,1396635,2,white,0,6,1,1,31,70000,Washington,WA
2021,1396738,1,white,0,10,2,3,75,4000,Washington,WA
2021,1396738,2,white,0,10,1,1,74,356100,Washington,WA
2021,1396754,1,asian,0,10,1,1,50,58000,Washington,WA
2021,1396754,2,asian,0,5,2,3,16,0,Washington,WA
2021,1396754,3,asian,0,2,1,0,14,,Washington,WA
2021,1396998,1,white,0,7,1,3,76,24800,Washington,WA
2021,1396998,2,white,0,6,2,3,81,15500,Washington,WA
2021,1397062,1,white,0,7,2,1,39,64000,Washington,WA
2021,1397062,2,white,0,6,1,1,40,65000,Washington,WA
2021,1397062,3,white,0,3,2,0,15,0,Washington,WA
2021,1397284,1,white,0,7,2,1,55,9500,Washington,WA
2021,1397284,2,white,0,6,1,3,52,17400,Washington,WA
2021,1397284,3,white,0,7,2,1,77,44200,Washington,WA
2021,1397458,1,white,0,6,2,3,56,10800,Washington,WA
2021,1397458,2,white,0,6,1,3,61,82100,Washington,
2021,1397458,3,white,0,3,1,0,15,0,Washington,WA
2021,1397458,4,white,0,2,1,0,12,,Washington,WA
2021,1397467,1,white,0,10,2,1,34,56000,Washington,WA
2021,1397527,1,other,4,7,2,1,44,62000,Washington,WA
2021,1397527,2,other,1,8,1,1,46,50900,Washington,WA
2021,1397527,3,other,1,8,2,1,20,18000,Washington,WA
2021,1397527,4,other,1,4,2,1,16,4800,Washington,WA
2021,1397623,1,white,0,7,2,1,51,50000,Washington,WA
2021,1397623,2,white,0,6,1,1,55,70000,Washington,WA
2021,1397625,1,white,0,11,2,1,34,180000,Washington,WA
2021,1397625,2,other,0,8,1,1,33,62000,Washington,WA
2021,1397625,3,other,0,0,2,0,4,,Washington,WA
2021,1397625,4,other,0,0,1,0,2,,Washington,WA
2021,1398077,1,white,0,8,2,1,35,6300,Washington,WA
2021,1398077,2,white,0,2,1,0,14,,Washington,WA
2021,1398077,3,white,0,2,1,0,12,,Washington,WA
2021,1398077,4,white,0,1,1,0,10,,Washington,WA
2021,1398077,5,white,0,1,1,0,7,,Washington,WA
2021,1398105,1,white,0,6,1,1,46,32400,Washington,WA
2021,1398105,2,white,0,10,2,1,46,30000,Washington,
2021,1398105,3,white,0,2,1,0,12,,Washington,WA
2021,1398105,4,white,0,1,1,0,9,,Washington,WA
2021,1398105,5,white,0,1,1,0,8,,Washington,WA
2021,1398105,6,white,0,10,2,1,67,125000,Washington,WA
2021,1398210,1,white,0,10,1,1,40,100000,Washington,WA
2021,1398210,2,white,1,6,2,3,43,15000,Washington,WA
2021,1398210,3,white,1,2,2,0,12,,Washington,WA
2021,1398210,4,white,1,6,1,1,20,35000,Washington,WA
2021,1398210,5,white,1,6,2,1,19,13000,Washington,WA
2021,1398455,1,native,0,10,2,3,74,39000,Washington,
2021,1398455,2,white,0,6,1,3,70,65100,Washington,WA
2021,1398586,1,other,0,11,1,1,52,200000,Washington,WA
2021,1398586,2,other,0,11,2,3,56,0,Washington,WA
2021,1398586,3,other,0,5,1,3,17,3000,Washington,WA
2021,1398681,1,asian,0,11,2,1,29,119000,Washington,WA
2021,1398887,1,asian,0,7,1,1,42,185000,Washington,WA
2021,1398887,2,asian,0,6,2,3,43,0,Washington,WA
2021,1398887,3,asian,0,7,2,3,18,0,Washington,WA
2021,1398887,4,asian,0,4,1,2,16,1000,Washington,WA
2021,1398887,5,asian,0,2,1,0,13,,Washington,WA
2021,1398887,6,asian,0,2,2,0,12,,Washington,WA
2021,1398887,7,asian,0,1,1,0,8,,Washington,WA
2021,1398887,8,asian,0,1,1,0,4,,Washington,WA
2021,1398887,9,asian,0,2,2,0,15,0,Washington,
2021,1399118,1,white,0,11,2,3,44,0,Washington,WA
2021,1399118,2,white,0,6,1,1,47,48000,Washington,WA
2021,1399197,1,other,1,5,1,1,46,52000,Washington,WA
2021,1399197,2,other,1,8,2,3,43,0,Washington,WA
2021,1399197,3,other,1,2,2,0,11,,Washington,WA
2021,1399197,4,other,1,0,2,0,5,,Washington,WA
2021,1399197,5,other,1,6,1,1,24,40000,Washington,WA
2021,1399223,1,white,0,8,1,1,24,16000,Washington,WA
2021,1399223,2,asian,0,10,2,1,24,100010,Washington,WA
2021,1399288,1,white,0,10,1,1,27,6500,Washington,WA
2021,1399325,1,white,0,7,2,1,29,33000,Washington,WA
2021,1399325,2,white,0,0,2,0,5,,Washington,
2021,1399331,1,other,4,10,1,3,76,25700,Washington,WA
2021,1399331,2,white,4,7,2,3,76,44200,Washington,WA
2021,1399331,3,white,4,1,1,3,47,0,Washington,WA
2021,1400140,1,white,0,11,1,3,62,151100,Washington,WA
2021,1400140,2,other,1,10,2,3,61,0,Washington,WA
2021,1400140,3,other,1,10,1,1,29,80000,Washington,WA
2021,1400263,1,white,0,6,2,1,28,70000,Washington,WA
2021,1400263,2,white,0,6,1,1,29,70000,Washington,
2021,1400278,1,white,0,7,1,1,64,34000,Washington,WA
2021,1400278,2,white,0,6,2,3,66,21100,Washington,WA
2021,1400535,1,white,0,6,2,3,69,6160,Washington,WA
2021,1400535,2,white,0,2,1,3,80,9260,Washington,WA
2021,1400574,1,white,0,8,1,3,63,305000,Washington,WA
2021,1400574,2,white,0,10,2,3,63,0,Washington,WA
2021,1400725,1,other,1,6,1,1,25,48000,Washington,WA
2021,1400725,2,other,1,5,2,3,21,0,Washington,WA
2021,1400725,3,other,1,1,2,0,6,,Washington,WA
2021,1400732,1,white,0,6,2,3,73,54400,Washington,WA
2021,1400732,2,white,0,10,1,1,73,146300,Washington,
2021,1400732,3,other,0,1,1,0,4,,Washington,WA
2021,1400732,4,other,0,10,2,1,41,55000,Washington,WA
2021,1400883,1,white,0,10,2,1,39,39000,Washington,WA
2021,1400883,2,white,0,8,1,3,45,65900,Washington,WA
2021,1400883,3,white,0,2,2,0,15,0,Washington,WA
2021,1400883,4,white,0,2,1,0,12,,Washington,WA
2021,1401052,1,white,0,8,1,1,36,46700,Washington,WA
2021,1401052,2,white,0,10,2,1,40,100000,Washington,WA
2021,1401052,3,white,0,0,2,0,1,,Washington,WA
2021,1401239,1,white,0,8,1,1,62,15700,Washington,
2021,1401239,2,white,0,8,2,1,61,87500,Washington,WA
2021,1401239,3,white,0,6,1,1,26,15000,Washington,WA
2021,1401568,1,other,1,7,1,1,51,5000,Washington,WA
2021,1401568,2,other,1,10,2,1,41,67000,Washington,WA
2021,1401568,3,other,1,6,1,3,21,0,Washington,WA
2021,1401568,4,other,1,4,1,3,17,0,Washington,WA
2021,1401568,5,other,1,2,2,0,14,,Washington,WA
2021,1401686,1,white,0,6,2,3,74,17300,Washington,WA
2021,1401686,2,white,0,6,1,3,79,12800,Washington,
2021,1401835,1,white,0,3,1,1,60,61700,Washington,WA
2021,1401835,2,white,0,7,2,3,60,10000,Washington,WA
2021,1401841,1,asian,0,11,1,1,30,140100,Washington,WA
2021,1401934,1,white,0,10,2,1,37,50000,Washington,WA
2021,1401934,2,white,0,6,1,1,44,125000,Washington,WA
2021,1401934,3,white,0,0,1,0,6,,Washington,WA
2021,1401934,4,white,0,0,1,0,4,,Washington,WA
2021,1402197,1,other,1,6,1,1,38,25000,Washington,WA
2021,1402197,2,other,1,6,2,1,36,13000,Washington,WA
2021,1402197,3,other,1,1,2,0,7,,Washington,
2021,1402197,4,other,1,0,1,0,2,,Washington,
2021,1402203,1,white,0,6,1,1,35,72000,Washington,WA
2021,1402203,2,asian,0,10,2,1,32,9000,Washington,
2021,1402223,1,asian,0,8,2,1,64,110000,Washington,WA
2021,1402223,2,asian,0,10,1,1,61,626000,Washington,WA
2021,1402223,3,asian,0,10,1,1,30,12000,Washington,WA
2021,1402286,1,white,0,8,1,1,33,65300,Washington,WA
2021,1402286,2,white,0,10,2,1,33,5000,Washington,WA
2021,1402286,3,white,0,5,1,3,17,2000,Washington,
2021,1402323,1,white,0,7,2,3,88,13800,Washington,WA
2021,1402323,2,white,0,11,1,3,65,22800,Washington,WA
2021,1402323,3,white,0,8,2,3,65,10000,Washington,WA
2021,1402515,1,asian,0,6,1,1,45,69000,Washington,WA
2021,1402515,2,asian,0,6,2,1,40,74000,Washington,WA
2021,1402515,3,asian,0,1,2,0,9,,Washington,WA
2021,1402515,4,asian,0,1,1,0,6,,Washington,WA
2021,1402557,1,other,0,7,2,1,24,7500,Washington,WA
2021,1402557,2,white,0,7,1,1,23,2810,Washington,WA
2021,1402690,1,asian,0,8,1,1,65,30300,West Virginia,WV
2021,1402788,1,white,0,6,2,3,19,16600,West Virginia,WV
2021,1403299,1,white,0,6,1,1,18,7100,West Virginia,WV
2021,1403588,1,white,0,7,2,1,36,13700,West Virginia,WV
2021,1403588,2,black,0,7,1,3,35,0,West Virginia,WV
2021,1403588,3,other,0,1,2,0,8,,West Virginia,WV
2021,1403588,4,other,0,1,1,0,7,,West Virginia,WV
2021,1403588,5,other,0,1,1,0,5,,West Virginia,
2021,1404442,1,white,0,8,2,1,52,31100,West Virginia,WV
2021,1404442,2,white,0,11,1,3,56,0,West Virginia,WV
2021,1404908,1,white,0,10,1,1,47,140500,West Virginia,WV
2021,1404908,2,white,0,11,2,1,45,43500,West Virginia,WV
2021,1404908,3,white,0,6,2,1,18,6500,West Virginia,WV
2021,1404908,4,white,0,3,2,0,15,0,West Virginia,WV
2021,1404908,5,white,0,2,1,0,13,,West Virginia,WV
2021,1404980,1,white,0,10,1,3,60,184000,West Virginia,WV
2021,1404980,2,white,0,7,2,3,61,1000,West Virginia,WV
2021,1405228,1,white,0,6,2,1,38,61000,West Virginia,WV
2021,1405228,2,white,0,6,1,1,38,37000,West Virginia,WV
2021,1405228,3,white,0,2,2,0,12,,West Virginia,WV
2021,1405228,4,white,0,1,2,0,6,,West Virginia,WV
2021,1405228,5,white,0,1,1,0,9,,West Virginia,WV
2021,1405573,1,white,0,10,1,1,30,18000,West Virginia,WV
2021,1405573,2,white,0,0,2,0,5,,West Virginia,WV
2021,1406170,1,white,0,10,2,1,32,30800,West Virginia,WV
2021,1406170,2,white,0,7,1,1,34,43200,West Virginia,WV
2021,1406170,3,white,0,1,2,0,7,,West Virginia,WV
2021,1406170,4,white,0,1,2,0,4,,West Virginia,WV
2021,1406318,1,white,0,6,2,1,33,29400,West Virginia,WV
2021,1406318,2,white,0,2,2,0,14,,West Virginia,WV
2021,1406318,3,white,0,2,2,0,12,,West Virginia,WV
2021,1406408,1,white,0,10,1,1,43,85000,West Virginia,WV
2021,1406408,2,white,0,6,2,1,45,46000,West Virginia,WV
2021,1406408,3,white,0,7,1,1,52,20000,West Virginia,WV
2021,1406416,1,white,0,11,1,3,69,101000,West Virginia,WV
2021,1406502,1,white,0,11,1,1,57,54000,West Virginia,WV
2021,1406502,2,white,0,6,2,1,63,19000,West Virginia,WV
2021,1406608,1,white,0,6,1,1,32,35000,West Virginia,WV
2021,1406658,1,other,0,11,1,1,41,205000,West Virginia,WV
2021,1406658,2,other,0,2,1,0,14,,West Virginia,WV
2021,1406711,1,white,0,3,2,3,78,4500,West Virginia,
2021,1406711,2,white,0,2,1,3,81,20400,West Virginia,WV
2021,1406711,3,white,0,6,2,3,37,720,West Virginia,WV
2021,1406828,1,white,0,6,1,3,90,49350,West Virginia,WV
2021,1407276,1,white,0,6,1,1,25,19400,West Virginia,WV
2021,1407276,2,other,2,6,2,1,23,25900,West Virginia,WV
2021,1407312,1,white,0,6,1,1,49,148000,West Virginia,WV
2021,1407312,2,asian,0,6,2,3,41,0,West Virginia,WV
2021,1407312,3,other,0,3,2,0,15,0,West Virginia,WV
2021,1407312,4,other,0,2,1,0,13,,West Virginia,WV
2021,1407312,5,other,0,1,2,0,11,,West Virginia,WV
2021,1407312,6,other,0,1,2,0,7,,West Virginia,WV
2021,1407412,1,white,0,11,1,1,66,47000,West Virginia,WV
2021,1407412,2,white,0,10,2,3,63,240000,West Virginia,WV
2021,1407554,1,white,0,7,2,3,26,3980,West Virginia,WV
2021,1407554,2,white,0,6,1,3,28,500,West Virginia,WV
2021,1407582,1,white,0,6,1,3,67,16000,West Virginia,WV
2021,1407935,1,white,0,6,1,3,67,33000,West Virginia,WV
2021,1408390,1,white,0,11,1,3,81,55000,West Virginia,
2021,1408390,2,white,0,7,2,3,76,15100,West Virginia,WV
2021,1408531,1,white,0,8,1,3,78,29300,West Virginia,WV
2021,1408531,2,white,0,6,2,3,73,6600,West Virginia,WV
2021,1409470,1,black,0,11,1,1,35,130000,West Virginia,WV
2021,1409470,2,white,0,10,2,1,43,50000,West Virginia,WV
2021,1409470,3,other,0,2,2,0,13,,West Virginia,WV
2021,1409470,4,other,0,2,1,0,11,,West Virginia,WV
2021,1409470,5,other,0,1,2,0,10,,West Virginia,WV
2021,1409791,1,white,0,6,1,2,20,120,West Virginia,WV
2021,1409791,2,white,0,6,2,3,19,2500,West Virginia,WV
2021,1409800,1,white,0,6,1,3,79,0,West Virginia,WV
2021,1409800,2,white,0,6,2,1,31,11500,West Virginia,WV
2021,1410064,1,white,0,10,1,1,46,110000,West Virginia,WV
2021,1410064,2,white,0,11,2,1,43,52000,West Virginia,WV
2021,1410064,3,white,0,2,2,0,14,,West Virginia,WV
2021,1410064,4,white,0,2,2,0,12,,West Virginia,WV
2021,1410068,1,white,0,5,1,1,47,41600,West Virginia,WV
2021,1410068,2,white,0,7,2,3,47,0,West Virginia,WV
2021,1410178,1,white,0,6,2,1,63,13000,West Virginia,WV
2021,1410178,2,white,0,6,1,1,56,69000,West Virginia,WV
2021,1410178,3,white,0,6,2,1,43,2000,West Virginia,
2021,1410236,1,white,0,6,2,3,43,0,West Virginia,WV
2021,1410243,1,white,0,8,1,1,29,19000,West Virginia,WV
2021,1410243,2,white,0,10,1,1,26,22500,West Virginia,WV
2021,1410273,1,white,0,10,1,3,72,117400,West Virginia,WV
2021,1410273,2,white,0,6,2,3,70,49000,West Virginia,WV
2021,1410336,1,white,0,6,2,3,68,14400,West Virginia,WV
2021,1410336,2,white,0,6,1,3,70,5100,West Virginia,WV
2021,1410568,1,white,0,11,2,1,53,79000,West Virginia,WV
2021,1410568,2,white,0,10,1,1,62,94000,West Virginia,WV
2021,1410568,3,white,0,2,1,0,14,,West Virginia,WV
2021,1410679,1,white,0,7,1,3,29,38750,West Virginia,WV
2021,1410728,1,white,0,5,1,3,85,18000,West Virginia,WV
2021,1411349,1,white,0,6,2,3,71,9000,Wisconsin,WI
2021,1411644,1,white,0,6,1,3,60,19000,Wisconsin,WI
2021,1412475,1,black,0,6,1,3,45,0,Wisconsin,WI
2021,1412971,1,white,0,6,1,3,18,600,Wisconsin,WI
2021,1413270,1,white,0,6,2,3,30,9500,Wisconsin,WI
2021,1413494,1,white,0,6,2,1,68,62000,Wisconsin,WI
2021,1413494,2,white,0,6,1,1,71,19800,Wisconsin,WI
2021,1413606,1,white,0,8,2,1,51,53000,Wisconsin,WI
2021,1413606,2,white,0,6,1,3,67,60300,Wisconsin,WI
2021,1413606,3,white,0,6,2,3,94,10400,Wisconsin,WI
2021,1413606,4,white,0,6,2,3,61,21200,Wisconsin,WI
2021,1413665,1,white,0,10,1,1,29,185000,Wisconsin,WI
2021,1413665,2,white,0,10,2,3,29,0,Wisconsin,WI
2021,1413665,3,white,0,0,1,0,3,,Wisconsin,WI
2021,1413665,4,white,0,0,2,0,1,,Wisconsin,WI
2021,1413672,1,white,0,6,2,1,32,50000,Wisconsin,WI
2021,1413672,2,white,0,6,1,1,32,58000,Wisconsin,
2021,1413672,3,white,0,1,1,0,8,,Wisconsin,WI
2021,1413672,4,white,0,1,2,0,8,,Wisconsin,
2021,1413672,5,white,0,0,2,0,3,,Wisconsin,WI
2021,1413713,1,other,0,7,1,1,56,95000,Wisconsin,WI
