year,family_ID,person_num,hispanic,educ,demographics,employment_status,income,state,state_abb
2021,654350,1,0,6,white - female - 18,3,0,Michigan,MI
2021,654382,1,0,6,white - female - 83,3,25100,Michigan,MI
2021,654804,1,0,6,white - female - 78,3,8400,Michigan,MI
2021,655172,1,0,6,black - male - 29,3,0,Michigan,MI
2021,655389,1,0,7,white - female - 20,1,5400,Michigan,MI
2021,655508,1,0,11,black - female - 33,1,54000,Michigan,MI
2021,655508,2,0,6,black - male - 64,2,32000,Michigan,MI
2021,655508,3,0,7,black - female - 61,1,1400,Michigan,MI
2021,655756,1,0,10,white - female - 57,1,90000,Michigan,MI
2021,655756,2,0,6,white - male - 63,3,1800,Michigan,MI
2021,655756,3,0,10,white - male - 23,1,12000,Michigan,MI
2021,655756,4,0,6,white - female - 80,3,31750,Michigan,
2021,655788,1,0,6,white - female - 63,3,1500,Michigan,MI
2021,655788,2,4,6,white - male - 30,2,900,Michigan,MI
2021,656211,1,0,6,white - female - 38,1,20000,Michigan,MI
2021,656211,2,0,6,white - male - 39,1,65000,Michigan,MI
2021,656211,3,0,4,white - female - 16,1,1500,Michigan,
2021,656211,4,0,2,white - male - 13,0,,Michigan,MI
2021,656211,5,0,1,white - female - 10,0,,Michigan,MI
2021,656249,1,0,6,white - male - 53,1,123200,Michigan,MI
2021,656249,2,0,8,white - female - 57,1,45000,Michigan,MI
2021,656249,3,0,7,white - female - 19,3,10600,Michigan,MI
2021,656606,1,0,11,black - male - 63,1,74600,Michigan,MI
2021,656606,2,0,11,black - female - 55,2,50500,Michigan,MI
2021,656776,1,0,10,white - male - 42,1,130000,Michigan,MI
2021,656776,2,0,6,white - female - 37,1,8000,Michigan,MI
2021,656776,3,0,2,white - female - 12,0,,Michigan,MI
2021,656776,4,0,0,white - female - 4,0,,Michigan,MI
2021,656776,5,0,6,white - female - 18,1,14000,Michigan,MI
2021,657060,1,0,10,asian - male - 47,1,96000,Michigan,MI
2021,657060,2,0,10,asian - female - 45,3,0,Michigan,MI
2021,657060,3,0,2,asian - male - 12,0,,Michigan,MI
2021,657060,4,0,1,asian - female - 9,0,,Michigan,MI
2021,657558,1,0,6,white - female - 20,2,0,Michigan,MI
2021,657558,2,0,6,white - male - 24,1,32000,Michigan,MI
2021,657635,1,0,8,black - male - 81,3,31000,Michigan,MI
2021,657635,2,0,6,black - female - 65,1,24900,Michigan,MI
2021,657635,3,0,6,white - female - 18,3,0,Michigan,
2021,657635,4,0,3,black - male - 15,0,0,Michigan,MI
2021,658045,1,0,6,white - female - 75,3,8600,Michigan,
2021,658324,1,0,6,white - male - 65,3,44100,Michigan,MI
2021,658324,2,0,6,white - female - 60,1,41000,Michigan,MI
2021,658324,3,0,6,white - male - 35,3,15800,Michigan,MI
2021,658658,1,0,5,white - male - 44,1,32000,Michigan,MI
2021,658658,2,0,6,white - female - 40,1,32000,Michigan,
2021,658658,3,0,5,white - female - 17,1,4700,Michigan,MI
2021,658658,4,0,3,white - female - 15,0,0,Michigan,MI
2021,658703,1,0,8,white - female - 66,1,19500,Michigan,MI
2021,658703,2,0,10,white - male - 22,3,0,Michigan,MI
2021,658703,3,1,10,other - male - 21,3,0,Michigan,MI
2021,658961,1,0,10,white - male - 47,1,51000,Michigan,MI
2021,658961,2,0,10,white - female - 44,1,70000,Michigan,MI
2021,658961,3,0,3,white - female - 15,0,0,Michigan,MI
2021,658961,4,0,2,white - female - 12,0,,Michigan,MI
2021,659159,1,0,6,white - female - 66,3,4000,Michigan,MI
2021,659159,2,1,6,other - male - 68,3,14400,Michigan,
2021,659270,1,0,10,white - male - 56,1,165000,Michigan,MI
2021,659270,2,0,8,white - female - 52,1,55000,Michigan,MI
2021,659270,3,0,5,white - female - 76,3,38400,Michigan,MI
2021,659270,4,0,4,white - male - 17,3,120,Michigan,MI
2021,659297,1,0,6,white - male - 44,1,35000,Michigan,MI
2021,659297,2,0,1,white - female - 9,0,,Michigan,MI
2021,659297,3,0,1,white - female - 8,0,,Michigan,MI
2021,659335,1,0,6,white - female - 78,3,16400,Michigan,MI
2021,659335,2,0,6,white - male - 79,3,38400,Michigan,MI
2021,659384,1,1,4,other - male - 83,3,39100,Michigan,MI
2021,659384,2,1,5,other - female - 74,3,6000,Michigan,MI
2021,659384,3,1,6,other - male - 51,3,0,Michigan,
2021,659696,1,0,10,white - female - 46,1,133000,Michigan,MI
2021,659696,2,0,10,white - male - 48,1,140000,Michigan,MI
2021,659696,3,0,4,white - female - 16,3,500,Michigan,MI
2021,659696,4,0,2,white - female - 15,0,300,Michigan,MI
2021,659839,1,0,11,white - male - 54,1,99000,Michigan,
2021,659839,2,0,10,other - female - 52,1,32100,Michigan,MI
2021,659839,3,0,3,other - male - 15,0,0,Michigan,MI
2021,659839,4,0,1,other - female - 10,0,,Michigan,
2021,659856,1,0,10,white - male - 54,1,45000,Michigan,MI
2021,659856,2,0,10,white - female - 56,1,96000,Michigan,MI
2021,659856,3,0,7,white - male - 25,2,9000,Michigan,MI
2021,659925,1,0,7,white - female - 51,1,47700,Michigan,MI
2021,659925,2,0,6,white - male - 23,1,30000,Michigan,MI
2021,659925,3,0,5,white - female - 17,3,6000,Michigan,MI
2021,660024,1,0,11,white - female - 57,1,78000,Michigan,
2021,660024,2,0,3,white - male - 16,3,8700,Michigan,MI
2021,660117,1,0,8,white - female - 31,1,36000,Michigan,MI
2021,660117,2,0,6,white - male - 32,1,63000,Michigan,MI
2021,660117,3,0,2,white - female - 13,0,,Michigan,MI
2021,660117,4,0,1,white - female - 11,0,,Michigan,
2021,660117,5,0,1,white - female - 7,0,,Michigan,MI
2021,660117,6,0,2,white - male - 12,0,,Michigan,MI
2021,660214,1,0,7,white - male - 77,3,38000,Michigan,MI
2021,660214,2,0,6,white - female - 77,3,12700,Michigan,MI
2021,660267,1,0,6,white - male - 52,1,57000,Michigan,
2021,660267,2,0,6,white - female - 48,1,55000,Michigan,MI
2021,660267,3,0,8,white - male - 23,1,10800,Michigan,MI
2021,660267,4,0,6,white - male - 21,1,41600,Michigan,MI
2021,660748,1,0,10,white - male - 74,3,88900,Michigan,MI
2021,660748,2,0,7,white - female - 72,3,75500,Michigan,MI
2021,660809,1,0,6,white - male - 71,3,53300,Michigan,MI
2021,660809,2,0,7,white - female - 74,3,11500,Michigan,
2021,660929,1,0,8,white - female - 35,2,40000,Michigan,MI
2021,660929,2,0,8,white - male - 38,1,55000,Michigan,MI
2021,660929,3,0,2,white - female - 11,0,,Michigan,MI
2021,660929,4,0,1,white - female - 10,0,,Michigan,MI
2021,660929,5,0,1,white - female - 6,0,,Michigan,MI
2021,660929,6,0,0,white - male - 2,0,,Michigan,MI
2021,661345,1,0,11,white - male - 81,3,62000,Michigan,MI
2021,661345,2,0,11,white - female - 73,3,2800,Michigan,
2021,661405,1,0,2,white - male - 41,1,6300,Michigan,MI
2021,661405,2,0,4,white - female - 40,3,0,Michigan,MI
2021,661405,3,0,2,white - female - 13,0,,Michigan,MI
2021,661405,4,0,2,white - female - 10,0,,Michigan,MI
2021,661405,5,0,1,white - female - 9,0,,Michigan,MI
2021,661405,6,0,1,white - male - 8,0,,Michigan,MI
2021,661405,7,0,1,white - male - 7,0,,Michigan,MI
2021,661405,8,0,1,white - male - 5,0,,Michigan,MI
2021,661405,9,0,0,white - male - 3,0,,Michigan,MI
2021,661405,10,0,0,white - male - 1,0,,Michigan,MI
2021,661405,11,0,0,white - female - 0,0,,Michigan,MI
2021,661405,12,0,0,white - female - 0,0,,Michigan,MI
2021,661560,1,0,6,white - female - 78,3,17800,Michigan,MI
2021,661592,1,0,10,white - male - 36,1,120000,Michigan,
2021,661592,2,0,6,white - female - 36,3,3600,Michigan,
2021,661592,3,0,2,white - female - 11,0,,Michigan,MI
2021,661592,4,0,1,white - male - 8,0,,Michigan,MI
2021,661592,5,0,0,white - male - 4,0,,Michigan,MI
2021,661592,6,0,0,white - male - 2,0,,Michigan,MI
2021,661651,1,0,10,white - female - 88,3,1600,Michigan,MI
2021,661651,2,0,11,white - male - 88,3,8000,Michigan,MI
2021,661661,1,0,11,black - female - 29,1,65000,Michigan,MI
2021,661665,1,0,2,white - male - 46,1,80000,Michigan,MI
2021,661665,2,0,2,white - female - 45,3,0,Michigan,
2021,661665,3,0,2,white - male - 19,1,25200,Michigan,MI
2021,661665,4,0,2,white - female - 16,3,1400,Michigan,MI
2021,661665,5,0,2,white - female - 12,0,,Michigan,MI
2021,661665,6,0,2,white - female - 11,0,,Michigan,MI
2021,661665,7,0,1,white - male - 8,0,,Michigan,MI
2021,661665,8,0,1,white - male - 6,0,,Michigan,MI
2021,661665,9,0,0,white - female - 3,0,,Michigan,MI
2021,661679,1,0,8,white - male - 67,1,89400,Michigan,MI
2021,661679,2,0,11,white - female - 59,1,18000,Michigan,MI
2021,661679,3,0,7,white - male - 28,1,34500,Michigan,
2021,661746,1,0,10,white - male - 70,3,55000,Michigan,MI
2021,661746,2,0,11,white - female - 71,3,27500,Michigan,MI
2021,662402,1,0,6,white - male - 56,1,41300,Michigan,MI
2021,662402,2,0,6,white - female - 51,1,75500,Michigan,MI
2021,662440,1,0,8,white - female - 65,1,12600,Michigan,MI
2021,662440,2,0,7,white - female - 31,1,37000,Michigan,MI
2021,662440,3,0,1,white - female - 5,0,,Michigan,MI
2021,662537,1,0,5,white - female - 70,1,3100,Michigan,MI
2021,662537,2,0,11,white - female - 48,1,26000,Michigan,MI
2021,662598,1,0,6,white - female - 54,1,40000,Michigan,MI
2021,662598,2,0,8,white - male - 52,1,25000,Michigan,MI
2021,662801,1,0,10,white - male - 94,3,31300,Michigan,MI
2021,662801,2,0,7,white - female - 58,1,22500,Michigan,MI
2021,662801,3,0,3,white - male - 58,1,36200,Michigan,MI
2021,662815,1,2,6,other - female - 33,2,9000,Michigan,MI
2021,662815,2,2,1,other - male - 8,0,,Michigan,MI
2021,662815,3,2,0,other - female - 2,0,,Michigan,MI
2021,662901,1,0,4,white - male - 45,1,40000,Michigan,MI
2021,662901,2,0,6,white - female - 44,3,0,Michigan,MI
2021,662901,3,0,6,white - female - 23,1,11000,Michigan,MI
2021,662901,4,0,6,white - male - 21,1,40000,Michigan,MI
2021,662901,5,0,0,white - male - 1,0,,Michigan,MI
2021,662958,1,0,11,white - female - 46,1,426000,Michigan,MI
2021,662958,2,0,11,white - male - 53,3,165020,Michigan,MI
2021,662958,3,0,2,white - female - 13,0,,Michigan,MI
2021,662958,4,0,1,white - female - 11,0,,Michigan,MI
2021,663047,1,0,10,white - male - 53,3,81000,Michigan,MI
2021,663047,2,0,6,white - female - 50,1,45000,Michigan,MI
2021,663054,1,0,8,white - male - 87,3,17400,Michigan,MI
2021,663054,2,0,8,white - female - 69,3,10400,Michigan,MI
2021,663195,1,1,6,other - female - 44,1,26000,Michigan,MI
2021,663195,2,1,6,other - male - 25,1,5000,Michigan,MI
2021,663398,1,0,7,white - male - 40,1,51900,Michigan,MI
2021,663398,2,0,6,white - female - 45,1,20000,Michigan,MI
2021,663398,3,0,2,white - female - 13,0,,Michigan,MI
2021,663398,4,0,2,white - female - 11,0,,Michigan,MI
2021,663463,1,0,6,white - female - 63,3,10000,Michigan,MI
2021,663463,2,0,6,white - female - 36,1,17400,Michigan,MI
2021,663463,3,0,0,white - male - 2,0,,Michigan,MI
2021,663614,1,4,8,other - female - 57,1,9600,Michigan,
2021,663614,2,4,6,other - female - 81,3,8400,Michigan,
2021,663671,1,0,8,white - female - 52,1,50000,Michigan,MI
2021,663671,2,0,6,white - male - 59,1,52000,Michigan,MI
2021,663671,3,0,11,white - male - 24,1,15000,Michigan,
2021,663816,1,0,6,white - male - 61,1,60000,Michigan,MI
2021,663816,2,0,7,white - female - 60,1,31700,Michigan,MI
2021,664032,1,0,10,white - male - 25,1,51000,Michigan,MI
2021,664032,2,0,10,white - male - 25,1,1200,Michigan,MI
2021,664032,3,0,6,white - male - 25,3,5600,Michigan,MI
2021,664113,1,0,7,white - male - 44,1,72000,Michigan,MI
2021,664113,2,0,7,white - female - 42,1,53800,Michigan,MI
2021,664113,3,0,2,white - female - 10,0,,Michigan,MI
2021,664113,4,0,2,white - female - 10,0,,Michigan,MI
2021,664113,5,0,8,white - female - 20,1,23400,Michigan,MI
2021,664164,1,0,10,white - female - 54,1,57100,Michigan,MI
2021,664172,1,0,8,white - male - 67,3,40900,Michigan,MI
2021,664172,2,0,6,white - female - 25,3,0,Michigan,MI
2021,664172,3,0,6,black - male - 25,1,18000,Michigan,MI
2021,664172,4,0,0,black - male - 6,0,,Michigan,MI
2021,664172,5,0,0,black - male - 4,0,,Michigan,MI
2021,664242,1,0,10,white - male - 47,1,426000,Michigan,MI
2021,664242,2,0,2,white - male - 11,0,,Michigan,MI
2021,664290,1,0,6,white - female - 94,3,38700,Michigan,
2021,664546,1,0,6,white - male - 48,1,79000,Michigan,MI
2021,664546,2,0,6,asian - female - 36,1,2800,Michigan,MI
2021,664546,3,0,2,white - female - 14,0,,Michigan,MI
2021,664546,4,0,1,white - male - 8,0,,Michigan,MI
2021,664661,1,0,7,white - female - 61,3,590,Michigan,MI
2021,664661,2,0,6,white - male - 61,1,38500,Michigan,MI
2021,664703,1,0,6,white - female - 47,1,25000,Michigan,MI
2021,664703,2,0,6,white - male - 46,1,30000,Michigan,MI
2021,664703,3,0,5,white - male - 18,3,3800,Michigan,MI
2021,664703,4,0,3,white - female - 15,0,0,Michigan,MI
2021,664727,1,0,6,white - male - 26,1,11900,Michigan,MI
2021,664727,2,0,8,white - male - 29,1,31100,Michigan,MI
2021,664729,1,0,10,white - male - 23,3,131000,Michigan,MI
2021,664759,1,0,11,white - male - 68,3,60740,Michigan,MI
2021,664759,2,0,7,white - female - 68,1,19900,Michigan,MI
2021,664916,1,0,8,white - female - 27,1,33000,Michigan,MI
2021,665122,1,0,6,white - female - 63,1,63800,Michigan,MI
2021,665122,2,0,6,white - male - 26,1,20000,Michigan,
2021,665122,3,0,7,white - female - 26,3,0,Michigan,MI
2021,665122,4,0,7,white - male - 65,1,54200,Michigan,MI
2021,665737,1,0,8,asian - male - 36,1,91000,Michigan,MI
2021,665737,2,4,10,black - female - 33,3,0,Michigan,MI
2021,665737,3,0,1,asian - female - 9,0,,Michigan,MI
2021,665737,4,0,0,asian - female - 2,0,,Michigan,MI
2021,666044,1,0,6,white - male - 43,2,5000,Michigan,MI
2021,666086,1,0,6,white - female - 42,1,5000,Michigan,
2021,666086,2,0,6,white - male - 56,1,50000,Michigan,MI
2021,666086,3,0,2,white - male - 13,0,,Michigan,MI
2021,666086,4,0,2,white - male - 13,0,,Michigan,MI
2021,666116,1,0,6,black - male - 60,1,58200,Michigan,MI
2021,666116,2,0,6,black - female - 59,1,49000,Michigan,MI
2021,666116,3,0,6,black - male - 25,1,18000,Michigan,MI
2021,666116,4,0,6,black - female - 21,1,16000,Michigan,MI
2021,666135,1,0,8,white - male - 26,3,13400,Michigan,MI
2021,666135,2,0,10,white - male - 27,1,31400,Michigan,MI
2021,666135,3,1,10,other - female - 25,1,17500,Michigan,MI
2021,666310,1,0,6,white - male - 64,3,37000,Michigan,MI
2021,666310,2,0,6,white - female - 61,1,8000,Michigan,MI
2021,666629,1,0,6,other - female - 54,1,51000,Michigan,MI
2021,666629,2,0,7,white - female - 18,1,8000,Michigan,MI
2021,666629,3,0,4,white - male - 16,3,2000,Michigan,
2021,666643,1,0,6,other - male - 60,2,11900,Michigan,
2021,667372,1,0,6,white - male - 57,1,54000,Michigan,MI
2021,667372,2,0,7,white - female - 54,1,41000,Michigan,MI
2021,667372,3,0,5,white - female - 17,1,1320,Michigan,MI
2021,667414,1,1,6,other - female - 48,3,13500,Michigan,
2021,667414,2,1,0,other - male - 75,3,11000,Michigan,MI
2021,667484,1,0,6,white - female - 56,1,8000,Michigan,MI
2021,667484,2,0,6,white - male - 55,1,55000,Michigan,MI
2021,667484,3,0,10,white - female - 24,1,24000,Michigan,MI
2021,667484,4,0,7,white - female - 21,1,24000,Michigan,MI
2021,667537,1,0,10,white - male - 72,1,44000,Michigan,MI
2021,667537,2,0,6,white - female - 71,3,7000,Michigan,MI
2021,667537,3,0,6,white - female - 94,3,13000,Michigan,MI
2021,667631,1,0,7,other - male - 65,1,443000,Michigan,MI
2021,667631,2,0,10,white - female - 65,3,111000,Michigan,MI
2021,667631,3,0,11,white - male - 40,1,150000,Michigan,
2021,667631,4,0,7,white - male - 26,1,22500,Michigan,MI
2021,667631,5,0,6,white - female - 18,1,3700,Michigan,MI
2021,667631,6,0,3,white - female - 15,0,0,Michigan,MI
2021,667631,7,0,11,white - female - 41,1,100000,Michigan,MI
2021,667815,1,0,8,other - male - 61,1,48500,Michigan,MI
2021,667815,2,0,8,white - female - 62,1,47900,Michigan,
2021,667855,1,0,10,white - female - 38,1,77000,Michigan,MI
2021,667855,2,0,11,white - male - 36,1,120000,Michigan,MI
2021,667855,3,0,0,white - female - 4,0,,Michigan,MI
2021,667855,4,0,0,white - female - 3,0,,Michigan,MI
2021,667965,1,0,6,white - female - 64,3,18000,Michigan,MI
2021,668174,1,0,7,white - male - 63,1,38400,Michigan,MI
2021,668174,2,0,6,white - female - 55,3,0,Michigan,MI
2021,668174,3,0,11,white - female - 27,1,91600,Michigan,MI
2021,668174,4,0,11,white - male - 25,3,0,Michigan,MI
2021,668174,5,0,11,white - female - 24,3,0,Michigan,MI
2021,668174,6,0,7,white - male - 22,3,0,Michigan,MI
2021,668305,1,0,6,white - female - 39,1,26000,Michigan,MI
2021,668305,2,0,6,white - male - 39,1,33400,Michigan,MI
2021,668305,3,0,1,white - male - 5,0,,Michigan,MI
2021,668305,4,0,0,white - female - 0,0,,Michigan,
2021,668305,5,0,11,white - female - 83,3,2600,Michigan,MI
2021,668314,1,0,6,white - female - 46,1,33000,Michigan,MI
2021,668314,2,0,6,white - female - 82,3,17200,Michigan,MI
2021,668467,1,0,10,white - female - 39,1,85100,Michigan,MI
2021,668467,2,0,7,white - male - 40,1,43700,Michigan,MI
2021,668467,3,0,5,white - male - 15,0,0,Michigan,MI
2021,668467,4,0,2,white - female - 12,0,,Michigan,MI
2021,668467,5,0,1,white - male - 8,0,,Michigan,MI
2021,668479,1,0,10,white - female - 45,1,238800,Michigan,MI
2021,668479,2,0,4,white - female - 16,3,0,Michigan,MI
2021,668479,3,0,2,white - male - 12,0,,Michigan,MI
2021,668479,4,0,1,white - male - 10,0,,Michigan,MI
2021,668570,1,0,10,other - male - 29,3,40600,Michigan,
2021,668570,2,0,6,black - female - 29,3,0,Michigan,MI
2021,668570,3,0,1,black - male - 8,0,,Michigan,MI
2021,668570,4,0,1,black - female - 6,0,,Michigan,MI
2021,668611,1,0,6,white - female - 94,3,10800,Michigan,MI
2021,668643,1,0,11,white - female - 59,3,40500,Michigan,MI
2021,668643,2,0,10,white - male - 61,1,46000,Michigan,MI
2021,668811,1,0,6,white - female - 31,1,20000,Michigan,MI
2021,668811,2,0,1,other - male - 9,0,,Michigan,MI
2021,668859,1,1,11,native - female - 63,1,60000,Michigan,MI
2021,668859,2,1,6,native - female - 67,3,67200,Michigan,MI
2021,669025,1,0,10,black - female - 31,1,45000,Michigan,MI
2021,669060,1,0,7,white - male - 48,1,85100,Michigan,MI
2021,669060,2,0,8,black - female - 31,1,20000,Michigan,MI
2021,669079,1,0,7,white - female - 39,1,50000,Michigan,MI
2021,669079,2,0,7,white - male - 41,1,50000,Michigan,MI
2021,669079,3,0,7,white - female - 19,1,4000,Michigan,MI
2021,669079,4,0,5,white - male - 17,3,0,Michigan,MI
2021,669079,5,0,1,white - female - 9,0,,Michigan,MI
2021,669088,1,0,6,white - female - 57,3,10300,Michigan,MI
2021,669088,2,0,2,white - male - 66,3,4000,Michigan,MI
2021,669088,3,0,6,white - female - 40,3,0,Michigan,MI
2021,669088,4,0,1,white - female - 10,0,,Michigan,MI
2021,669506,1,0,7,black - female - 31,1,30000,Michigan,MI
2021,669506,2,0,2,black - female - 11,0,,Michigan,MI
2021,669506,3,0,1,black - male - 5,0,,Michigan,MI
2021,669506,4,0,0,black - female - 2,0,,Michigan,MI
2021,669682,1,0,8,white - male - 47,1,23200,Michigan,MI
2021,669682,2,0,6,white - female - 41,1,2000,Michigan,
2021,669682,3,0,6,white - male - 18,1,10000,Michigan,MI
2021,669682,4,0,5,white - male - 16,3,2000,Michigan,MI
2021,669682,5,0,2,white - female - 14,0,,Michigan,MI
2021,669760,1,0,6,white - male - 40,1,23000,Michigan,MI
2021,669760,2,0,10,white - female - 40,3,15000,Michigan,MI
2021,669760,3,0,4,white - male - 16,1,2500,Michigan,MI
2021,669760,4,0,3,white - male - 15,0,1000,Michigan,MI
2021,669760,5,0,2,white - female - 14,0,,Michigan,MI
2021,669760,6,0,1,white - female - 10,0,,Michigan,MI
2021,669760,7,0,0,white - male - 0,0,,Michigan,MI
2021,669760,8,0,2,white - female - 10,0,,Michigan,MI
2021,669851,1,1,8,other - female - 58,1,34300,Michigan,MI
2021,669851,2,0,6,other - male - 59,3,18800,Michigan,MI
2021,669872,1,0,7,black - female - 38,1,17000,Michigan,MI
2021,669872,2,0,6,black - male - 45,3,12000,Michigan,MI
2021,670025,1,0,10,white - male - 64,1,135200,Michigan,MI
2021,670025,2,0,8,white - female - 53,3,11900,Michigan,MI
2021,670117,1,0,10,white - female - 30,1,38000,Michigan,MI
2021,670117,2,0,7,white - female - 20,1,9600,Michigan,MI
2021,670123,1,0,11,white - male - 39,1,120000,Michigan,
2021,670123,2,0,11,white - female - 40,1,80000,Michigan,MI
2021,670429,1,0,8,white - male - 70,1,38800,Michigan,MI
2021,670429,2,0,6,white - female - 67,1,20800,Michigan,
2021,670429,3,0,6,white - male - 60,3,8400,Michigan,MI
2021,670429,4,0,4,white - male - 20,3,800,Michigan,MI
2021,670511,1,0,11,white - female - 70,3,21900,Michigan,MI
2021,670511,2,0,6,white - male - 72,3,18000,Michigan,MI
2021,670511,3,0,7,white - male - 25,1,12000,Michigan,MI
2021,670511,4,0,2,black - male - 21,3,12000,Michigan,MI
2021,670511,5,0,3,other - female - 15,0,8400,Michigan,MI
2021,670511,6,0,2,white - female - 13,0,,Michigan,MI
2021,670599,1,0,6,white - male - 55,1,675000,Michigan,MI
2021,670599,2,0,8,white - female - 54,1,45000,Michigan,MI
2021,670599,3,0,3,white - female - 15,0,0,Michigan,MI
2021,670782,1,0,6,white - male - 61,3,9200,Michigan,MI
2021,670782,2,0,6,white - female - 61,3,17200,Michigan,MI
2021,670954,1,0,11,white - male - 35,1,117000,Michigan,
2021,670954,2,0,11,white - female - 32,1,38600,Michigan,
2021,670954,3,0,1,white - female - 7,0,,Michigan,MI
2021,670954,4,0,0,white - female - 3,0,,Michigan,MI
2021,671009,1,0,10,black - female - 76,1,7500,Michigan,MI
2021,671009,2,0,10,black - female - 49,1,65000,Michigan,MI
2021,671011,1,0,6,black - female - 81,3,35500,Michigan,MI
2021,671011,2,0,7,black - male - 63,3,6000,Michigan,MI
2021,671269,1,0,3,white - male - 65,3,19000,Michigan,MI
2021,671269,2,0,6,white - male - 60,1,45800,Michigan,MI
2021,671332,1,0,11,white - male - 49,1,120000,Michigan,MI
2021,671332,2,0,11,white - female - 49,1,9000,Michigan,MI
2021,671332,3,0,5,white - male - 16,2,300,Michigan,MI
2021,671332,4,0,1,white - female - 10,0,,Michigan,MI
2021,671607,1,0,6,white - female - 49,1,28500,Michigan,MI
2021,671607,2,0,1,white - female - 6,0,,Michigan,MI
2021,671728,1,0,6,black - female - 59,1,60000,Michigan,MI
2021,671793,1,0,8,white - female - 37,1,100,Michigan,MI
2021,671793,2,0,6,white - male - 38,1,50000,Michigan,MI
2021,671793,3,0,2,white - male - 12,0,,Michigan,MI
2021,671793,4,0,1,white - male - 7,0,,Michigan,MI
2021,671847,1,0,6,white - female - 67,3,16400,Michigan,MI
2021,671847,2,0,6,native - male - 73,3,21200,Michigan,MI
2021,672017,1,0,6,white - female - 40,1,26000,Michigan,MI
2021,672017,2,0,6,white - male - 41,1,55000,Michigan,MI
2021,672017,3,0,4,white - female - 17,1,210,Michigan,MI
2021,672017,4,0,4,white - female - 16,1,210,Michigan,MI
2021,672017,5,0,2,white - female - 14,0,,Michigan,MI
2021,672017,6,0,1,white - female - 8,0,,Michigan,MI
2021,672017,7,0,0,white - male - 1,0,,Michigan,MI
2021,672036,1,0,10,other - male - 44,1,37400,Michigan,MI
2021,672036,2,0,10,white - female - 41,3,0,Michigan,MI
2021,672036,3,0,2,other - male - 11,0,,Michigan,MI
2021,672036,4,0,1,other - male - 9,0,,Michigan,MI
2021,672041,1,0,11,asian - male - 50,1,215000,Michigan,MI
2021,672041,2,0,10,asian - female - 42,1,74000,Michigan,MI
2021,672041,3,0,1,asian - male - 8,0,,Michigan,MI
2021,672041,4,0,1,asian - female - 8,0,,Michigan,MI
2021,672289,1,0,10,black - female - 47,1,75000,Michigan,MI
2021,672289,2,0,7,black - female - 19,1,10000,Michigan,MI
2021,672289,3,0,5,black - male - 17,3,17100,Michigan,MI
2021,672451,1,0,6,white - male - 94,3,32100,Michigan,MI
2021,672512,1,0,6,white - male - 64,1,55000,Michigan,
2021,672583,1,0,11,white - male - 57,1,428500,Michigan,MI
2021,672602,1,0,8,white - male - 33,1,43000,Michigan,MI
2021,672602,2,0,10,white - female - 32,1,45200,Michigan,MI
2021,672602,3,0,0,white - female - 2,0,,Michigan,MI
2021,672880,1,0,10,white - female - 32,1,37000,Michigan,MI
2021,672880,2,0,10,white - male - 32,1,90000,Michigan,MI
2021,672880,3,0,1,white - male - 4,0,,Michigan,MI
2021,672880,4,0,0,white - female - 2,0,,Michigan,MI
2021,672880,5,0,0,white - female - 0,0,,Michigan,MI
2021,673004,1,0,6,white - female - 41,1,3600,Michigan,MI
2021,673004,2,0,2,white - male - 12,0,,Michigan,MI
2021,673024,1,0,7,white - male - 42,2,15000,Michigan,MI
2021,673024,2,0,3,white - female - 15,0,0,Michigan,MI
2021,673082,1,0,6,white - female - 56,1,63000,Michigan,MI
2021,673082,2,0,6,white - male - 59,1,77900,Michigan,MI
2021,673154,1,0,10,white - female - 48,3,0,Michigan,MI
2021,673154,2,4,11,native - male - 48,1,426000,Michigan,MI
2021,673154,3,4,3,other - female - 15,0,0,Michigan,MI
2021,673154,4,4,2,other - female - 13,0,,Michigan,MI
2021,673154,5,4,2,other - female - 12,0,,Michigan,MI
2021,673154,6,4,1,other - male - 9,0,,Michigan,MI
2021,673193,1,1,6,other - female - 49,3,0,Michigan,MI
2021,673193,2,1,4,other - male - 52,3,0,Michigan,MI
2021,673193,3,1,6,other - female - 18,3,2500,Michigan,MI
2021,673821,1,0,6,white - male - 48,3,20200,Michigan,MI
2021,673821,2,0,6,white - female - 71,3,9100,Michigan,MI
2021,673853,1,0,10,white - female - 66,3,8000,Michigan,MI
2021,673853,2,0,10,white - male - 68,3,28000,Michigan,MI
2021,674255,1,0,8,white - female - 75,3,27900,Michigan,MI
2021,674299,1,0,11,white - male - 72,3,59000,Michigan,MI
2021,674299,2,0,7,white - female - 73,3,77700,Michigan,MI
2021,674512,1,0,6,white - female - 62,3,0,Michigan,MI
2021,674512,2,0,6,white - male - 62,3,32000,Michigan,MI
2021,674597,1,0,10,white - female - 70,1,846000,Michigan,MI
2021,674597,2,0,6,white - male - 70,1,73800,Michigan,MI
2021,674633,1,0,6,white - male - 38,3,0,Michigan,MI
2021,674633,2,0,11,white - female - 35,1,35000,Michigan,MI
2021,674633,3,0,2,white - male - 11,0,,Michigan,MI
2021,674633,4,0,1,white - male - 9,0,,Michigan,MI
2021,674633,5,0,0,white - male - 2,0,,Michigan,MI
2021,674755,1,0,6,other - male - 40,1,35000,Michigan,MI
2021,674755,2,0,10,other - female - 39,3,0,Michigan,MI
2021,674755,3,0,2,other - male - 13,0,,Michigan,MI
