year,family_ID,sex_person1,sex_person2,sex_person3,sex_person4,race_person1,race_person2,race_person3,race_person4,income_person1,income_person2,income_person3,income_person4
2021,1203488,2,,,,white,,,,0,,,
2021,1203642,1,,,,white,,,,0,,,
2021,1204537,1,,,,black,,,,0,,,
2021,1205467,1,,,,white,,,,19000,,,
2021,1205807,2,,,,black,,,,0,,,
2021,1205959,1,,,,other,,,,0,,,
2021,1206095,2,,,,white,,,,10500,,,
2021,1206215,1,,,,black,,,,15000,,,
2021,1206341,1,,,,white,,,,6000,,,
2021,1206559,1,,,,other,,,,30100,,,
2021,1206872,1,,,,white,,,,5700,,,
2021,1206944,2,,,,black,,,,63000,,,
2021,1207310,1,,,,white,,,,0,,,
2021,1207611,1,,,,black,,,,48000,,,
2021,1207615,2,,,,white,,,,19200,,,
2021,1207722,2,,,,white,,,,1800,,,
2021,1207992,2,,,,white,,,,1100,,,
2021,1208085,2,,,,white,,,,420,,,
2021,1208125,1,,,,white,,,,0,,,
2021,1208827,1,,,,other,,,,0,,,
2021,1209359,2,,,,other,,,,0,,,
2021,1209681,1,,,,white,,,,41000,,,
2021,1210131,2,,,,white,,,,0,,,
2021,1210208,1,,,,other,,,,0,,,
2021,1211076,2,,,,other,,,,5600,,,
2021,1211914,2,,,,white,,,,9600,,,
2021,1211954,1,,,,other,,,,2500,,,
2021,1211990,2,,,,white,,,,7200,,,
2021,1212042,1,,,,white,,,,0,,,
2021,1212475,2,,,,other,,,,24000,,,
2021,1213410,1,,,,other,,,,0,,,
2021,1213474,2,,,,white,,,,11000,,,
2021,1213605,1,,,,other,,,,0,,,
2021,1213760,1,,,,native,,,,0,,,
2021,1213796,1,,,,white,,,,0,,,
2021,1214144,2,,,,black,,,,0,,,
2021,1215051,1,,,,black,,,,8600,,,
2021,1215650,2,1,1,2,other,other,other,other,7500,20500,5000,5200
2021,1215898,1,2,1,1,asian,asian,asian,asian,180100,900,,
2021,1216074,2,1,2,,other,white,other,,18000,53000,8000,
2021,1216135,1,2,1,,other,white,white,,51000,18000,,
2021,1216222,2,2,1,1,white,white,white,white,18000,32000,0,4200
2021,1216390,2,,,,black,,,,70000,,,
2021,1216550,2,1,2,1,black,black,black,black,20000,40000,2700,0
2021,1216653,1,2,2,1,white,white,white,white,52000,38000,,
2021,1216656,1,2,1,1,white,white,white,white,25000,50000,0,
2021,1216666,2,1,1,2,other,other,other,other,0,25000,,
2021,1216814,1,2,1,2,white,white,black,other,353000,0,,
2021,1216860,2,1,,,white,white,,,85000,210000,,
2021,1217056,1,2,2,2,white,white,white,white,89700,0,0,0
2021,1217127,1,2,,,other,white,,,29000,15500,,
2021,1217184,2,1,,,white,white,,,13020,3e+05,,
2021,1217613,1,2,2,2,white,white,white,white,40000,85500,,
2021,1217751,1,2,2,,white,white,white,,84370,9900,22400,
2021,1218006,1,2,,,white,white,,,77500,325800,,
2021,1218051,2,1,1,,other,other,other,,34500,60000,0,
2021,1218109,2,,,,white,,,,26700,,,
2021,1218141,2,1,,,native,native,,,7800,89000,,
2021,1218802,1,,,,white,,,,13900,,,
2021,1219051,1,2,,,white,white,,,0,25000,,
2021,1219216,1,2,,,white,white,,,56000,0,,
2021,1219224,2,1,1,1,other,other,other,other,50,7200,,
2021,1219242,2,1,2,1,other,other,other,other,0,16800,0,0
2021,1219619,1,2,2,,white,white,white,,55000,10000,,
2021,1219952,1,2,1,1,other,other,other,other,175000,0,,
2021,1220013,1,2,1,1,white,white,white,white,78000,16000,,
2021,1220141,1,2,1,,white,black,other,,15000,2000,,
2021,1220222,1,2,2,1,other,other,other,other,9600,0,0,0
2021,1220333,1,2,,,white,white,,,16800,250,,
2021,1220857,1,,,,white,,,,43200,,,
2021,1220942,2,1,,,white,white,,,28400,24600,,
2021,1221174,2,1,2,,other,other,other,,489000,45000,,
2021,1221203,1,2,2,2,black,other,other,other,71500,20700,,
2021,1221314,2,1,1,2,other,other,other,other,0,29200,,
2021,1221548,1,2,1,,asian,asian,asian,,80000,40000,,
2021,1221792,2,2,,,black,black,,,12800,28000,,
2021,1221814,1,2,,,other,other,,,20000,41400,,
2021,1221963,2,,,,white,,,,19000,,,
2021,1222013,2,1,,,other,other,,,8700,55000,,
2021,1222197,1,1,1,,white,white,white,,1000,1780,4900,
2021,1222551,1,2,1,2,black,black,black,black,60000,10000,,
2021,1222560,1,2,2,1,other,other,other,other,1e+05,0,0,0
2021,1222778,2,1,1,2,white,white,white,white,489000,589000,,
2021,1222964,2,,,,white,,,,21000,,,
2021,1223019,1,2,2,1,other,other,other,other,90000,0,,
2021,1223239,1,2,2,,white,white,white,,0,63000,,
2021,1223242,1,2,1,2,white,white,white,white,6000,25300,,
2021,1223376,2,1,2,1,white,white,white,white,32000,72000,2400,
2021,1223488,1,2,2,,white,white,white,,0,38000,,
2021,1223591,2,1,2,1,other,other,other,other,14500,0,30000,30000
2021,1223774,2,,,,asian,,,,48800,,,
2021,1223782,2,,,,white,,,,52600,,,
2021,1223806,2,1,1,2,other,other,other,other,12000,,23000,13000
2021,1223885,2,1,1,1,white,white,white,white,13100,45000,1800,0
2021,1224071,2,2,2,,white,other,other,,35600,,,
2021,1224293,1,2,2,1,other,other,other,other,65000,0,0,0
2021,1224396,1,2,1,2,asian,asian,asian,asian,43700,42400,31200,21800
2021,1224585,1,2,1,1,white,white,white,white,66000,54000,,
2021,1224600,1,2,,,asian,asian,,,13940,18300,,
2021,1224644,2,1,1,,white,other,other,,6000,95000,,
2021,1224660,1,2,1,1,asian,asian,asian,asian,10000,8000,20600,0
2021,1224953,2,1,1,1,white,white,white,white,17000,38000,0,
2021,1225110,1,2,1,,white,white,white,,50000,50000,,
2021,1225179,1,1,2,1,black,black,black,black,16800,9900,144000,260
2021,1225298,2,1,,,white,white,,,5100,105030,,
2021,1225321,2,1,1,1,other,white,other,other,3000,125000,,
2021,1225349,2,2,2,1,other,other,other,other,27000,0,,
2021,1225386,2,1,2,1,other,other,other,other,0,20000,0,
2021,1225503,2,1,2,,asian,asian,asian,,45600,11000,,
2021,1225669,2,2,2,,other,other,other,,21500,600,3000,
2021,1225678,1,2,2,1,white,white,white,white,33790,5000,,
2021,1226091,2,1,1,,white,white,white,,109400,9000,22000,
2021,1226150,2,1,,,white,white,,,11800,35400,,
2021,1226448,2,1,1,,other,other,other,,86200,0,0,
2021,1226944,1,2,,,white,white,,,0,0,,
2021,1226953,2,1,1,2,white,other,other,other,96500,180000,0,0
2021,1227010,1,2,,,asian,white,,,97980,16500,,
2021,1227467,1,2,1,,other,other,other,,41200,26400,13000,
2021,1227504,2,,,,white,,,,54800,,,
2021,1227526,2,1,2,2,white,white,white,white,38400,45000,,
2021,1227538,1,2,1,1,asian,asian,asian,asian,190000,0,,0
2021,1227728,1,2,2,2,other,other,other,other,35000,5000,0,0
2021,1227899,2,1,,,white,white,,,91200,42700,,
2021,1228038,1,2,2,2,asian,asian,asian,asian,130000,10000,0,
2021,1228062,2,1,,,white,white,,,78000,5200,,
2021,1228218,1,2,,,white,white,,,84000,24000,,
2021,1228714,1,,,,white,,,,141000,,,
2021,1228913,1,2,2,2,black,black,black,black,120000,5000,,
2021,1228933,1,,,,white,,,,18000,,,
2021,1229058,1,2,1,1,other,other,other,other,36000,1000,10100,0
2021,1229115,1,2,,,other,other,,,56200,45300,,
2021,1229138,1,2,2,2,white,white,white,white,74700,0,0,
2021,1229174,1,2,1,2,asian,asian,asian,asian,115000,45000,,
2021,1229187,2,1,,,other,other,,,64000,60000,,
2021,1229281,2,2,1,,white,other,other,,9000,0,,
2021,1229324,2,1,,,white,white,,,45000,80,,
2021,1229782,1,2,1,2,other,other,other,other,60800,23000,20000,9500
2021,1229817,2,1,1,1,white,white,white,white,10,60170,0,
2021,1229833,1,2,1,1,other,other,other,other,70000,0,0,
2021,1229901,1,2,,,white,white,,,25000,17100,,
2021,1229907,2,1,1,2,other,other,other,other,0,22000,,
2021,1230094,2,1,1,2,white,white,white,white,24200,72000,60000,4200
2021,1230172,2,,,,white,,,,83200,,,
2021,1230616,1,2,1,,other,other,other,,11500,9000,12500,
2021,1230791,1,2,1,,asian,asian,asian,,183800,80000,,
2021,1230823,1,2,2,,white,other,other,,57000,55000,19600,
2021,1230862,1,2,2,1,white,white,other,white,135000,50000,,
2021,1230968,2,,,,other,,,,54000,,,
2021,1230992,2,2,2,,white,other,other,,56500,22200,900,
2021,1231013,1,2,1,2,white,white,white,white,25600,27000,1500,0
2021,1231218,2,2,1,1,black,black,black,black,0,16900,0,0
2021,1231256,2,1,,,white,white,,,17100,,,
2021,1231408,2,1,,,white,white,,,58000,14000,,
2021,1231638,1,1,1,,white,white,white,,0,1000,80220,
2021,1231670,1,2,2,1,white,white,white,white,85000,50000,7000,2000
2021,1232083,2,1,,,black,black,,,120000,3000,,
2021,1232097,1,2,1,1,other,other,other,other,45000,8000,1400,
2021,1232128,1,2,1,2,white,other,white,other,160000,50000,20100,10000
2021,1232162,2,1,,,white,white,,,50000,30000,,
2021,1232189,1,2,,,other,white,,,175000,23000,,
2021,1232296,1,2,1,2,white,white,white,white,175000,0,,
2021,1232341,2,,,,white,,,,47000,,,
2021,1232426,2,1,1,1,white,white,white,white,8400,1e+05,,
2021,1232474,2,1,1,,white,other,other,,0,84500,11200,
2021,1232569,1,2,2,1,other,other,other,other,18000,45000,32000,21600
2021,1232761,2,1,,,white,white,,,108400,17300,,
2021,1232771,2,1,2,1,white,white,white,white,50000,,,
2021,1232831,1,2,,,white,white,,,41100,25000,,
2021,1233000,2,2,2,2,other,other,other,other,58800,87000,,
2021,1233326,1,2,2,1,other,other,other,other,22900,0,0,
2021,1233497,2,1,1,,white,white,white,,0,80000,21100,
2021,1233931,2,1,1,,other,other,other,,7800,42000,0,
2021,1234449,2,2,1,,black,black,black,,4500,19800,0,
2021,1234453,1,2,1,1,white,white,white,white,6300,0,,37500
2021,1234498,1,2,2,2,white,white,white,white,110000,0,0,
2021,1234659,2,1,2,1,other,other,other,other,1200,20000,,
2021,1234687,1,,,,white,,,,55000,,,
2021,1234698,2,1,1,1,black,black,black,black,0,7800,0,0
2021,1235213,1,,,,asian,,,,80000,,,
2021,1235271,2,1,2,1,asian,other,asian,other,12000,72000,0,
2021,1235329,2,1,2,2,other,other,other,other,25800,580,0,
2021,1235800,1,2,,,white,white,,,61000,50000,,
2021,1235923,1,2,1,2,other,other,other,other,36000,20000,18000,18000
2021,1236105,2,1,,,other,other,,,6000,47000,,
2021,1237088,1,1,1,,white,black,black,,15000,92000,40000,
2021,1237161,1,2,,,white,white,,,69500,0,,
2021,1237173,2,2,2,,other,other,other,,44000,,26800,
2021,1237617,2,2,1,,white,white,white,,7500,3600,0,
2021,1237618,1,2,1,1,asian,asian,asian,asian,15000,8000,0,0
2021,1237737,2,1,1,2,white,white,native,other,44000,160000,80,500
2021,1237798,2,1,1,,other,other,other,,7200,8000,,
2021,1237993,1,1,2,,white,white,other,,44700,28700,29000,
2021,1238378,2,2,1,,white,white,white,,30000,0,,
2021,1238384,1,2,1,2,white,other,other,other,105000,65000,,
2021,1238486,2,1,2,1,white,white,white,white,0,115000,,
2021,1238638,1,2,2,1,other,other,other,other,43000,0,14000,6000
2021,1238692,2,1,2,1,asian,asian,asian,asian,0,110000,,
2021,1238709,2,1,,,white,white,,,31000,27800,,
2021,1238721,1,2,1,,white,white,white,,24000,48000,0,
2021,1238924,1,2,2,,asian,asian,asian,,130000,65000,0,
2021,1239046,1,2,2,1,black,white,other,other,90000,405000,,
2021,1239104,1,2,2,1,other,native,native,native,14400,14900,14000,0
2021,1239156,2,1,1,2,white,white,white,white,66000,30000,,9700
2021,1239312,2,1,1,1,other,other,other,other,9000,9000,18000,600
2021,1239679,1,2,,,white,white,,,165000,157500,,
2021,1239691,1,1,,,white,other,,,96600,45600,,
2021,1240157,1,,,,white,,,,10000,,,
2021,1240179,1,2,,,white,white,,,39000,46600,,
2021,1240235,1,2,2,,white,other,white,,45000,5000,0,
2021,1240506,2,2,2,2,other,other,other,other,27000,240,,
2021,1240703,1,2,,,white,white,,,70000,14000,,
2021,1240920,2,1,2,1,white,white,white,white,85000,,,
2021,1241195,2,1,,,white,white,,,68600,28100,,
2021,1241332,1,2,,,white,white,,,255800,31600,,
2021,1241462,1,2,1,1,white,white,white,white,80000,11000,54200,12000
2021,1241545,2,,,,white,,,,37600,,,
2021,1241571,2,1,,,white,white,,,90000,202000,,
2021,1241626,2,1,1,1,white,white,white,white,30000,,,
2021,1241879,2,1,1,1,other,other,white,white,0,1000,0,
2021,1241907,2,1,1,1,other,other,other,other,0,40000,0,
2021,1241916,1,2,1,,white,white,white,,73000,0,,
2021,1242069,1,2,1,1,white,white,white,asian,19800,0,0,
2021,1242154,1,2,,,other,other,,,15300,12200,,
2021,1242199,2,1,2,2,white,white,white,white,14000,50000,20000,0
2021,1242358,1,2,2,1,other,other,white,white,28000,20000,0,
2021,1242562,2,2,2,1,white,other,white,white,9000,60000,,
2021,1242867,1,2,2,2,white,white,asian,asian,103000,70000,200,0
2021,1243141,1,2,,,white,white,,,67000,18000,,
2021,1243329,2,1,1,,black,black,black,,12500,,,
2021,1243558,1,2,2,2,other,other,other,other,40900,18400,15000,
2021,1243606,2,1,1,,other,other,other,,12000,18700,0,
2021,1243846,2,1,2,,white,white,white,,85000,3000,,
2021,1243947,2,1,2,,asian,asian,asian,,37000,19200,9000,
2021,1244255,2,1,1,,white,white,white,,33600,65000,0,
2021,1244377,1,2,2,1,other,other,other,other,20000,30000,0,0
2021,1244563,1,2,1,1,asian,asian,asian,asian,75000,0,,
2021,1244734,2,1,2,1,native,white,native,native,0,111000,0,0
2021,1244825,2,1,1,,white,white,white,,22300,20000,,
2021,1245223,2,2,,,white,white,,,63700,14700,,
2021,1245292,2,1,,,other,other,,,0,2500,,
2021,1245311,2,2,1,2,white,other,white,white,21400,,,
2021,1245318,1,,,,black,,,,3000,,,
2021,1245599,2,1,1,,white,white,white,,27000,80000,,
2021,1245921,1,2,2,1,white,white,white,white,155000,18000,28000,
2021,1246179,2,2,1,1,white,other,black,white,19500,1200,2700,
2021,1246277,1,1,2,2,white,white,white,white,24000,18000,16200,9600
2021,1246373,1,2,,,other,other,,,40000,17000,,
2021,1246500,1,2,2,,white,white,white,,45000,143000,,
2021,1246544,1,2,2,,white,white,white,,410000,0,1500,
2021,1246598,1,2,2,,white,white,white,,255000,0,10400,
2021,1246643,2,1,1,1,native,black,native,other,15000,2400,10000,0
2021,1246781,2,1,,,asian,asian,,,87500,0,,
2021,1246783,1,1,2,,other,other,other,,21600,0,0,
2021,1246787,2,1,2,2,other,other,other,other,73000,85000,0,0
2021,1246993,1,2,1,1,black,black,black,black,31500,4200,,
2021,1247127,2,,,,white,,,,40000,,,
2021,1247139,1,2,1,2,other,other,other,other,219800,1800,,
2021,1247249,1,2,2,2,other,white,white,white,22800,36400,,
2021,1247941,2,1,2,,asian,asian,asian,,115000,108000,,
2021,1248156,2,,,,white,,,,745200,,,
2021,1248279,1,2,,,white,white,,,29600,23500,,
2021,1248595,1,2,,,asian,asian,,,94800,56000,,
2021,1248708,2,1,,,other,other,,,30800,23000,,
2021,1248736,2,1,1,,white,white,white,,12000,27300,0,
2021,1248899,2,2,2,1,black,black,black,black,55000,,19000,0
2021,1248982,2,,,,white,,,,43500,,,
2021,1249096,1,2,,,white,white,,,1600,0,,
2021,1249169,1,2,1,2,white,white,white,white,105000,0,0,
2021,1249700,1,2,1,2,other,other,other,other,48000,30000,50000,0
2021,1249765,1,2,2,,other,white,other,,2e+05,24000,0,
2021,1249835,1,2,1,,asian,asian,asian,,73100,50000,65000,
2021,1249875,2,1,1,1,white,other,other,other,71000,154000,,
2021,1250059,1,2,2,1,white,white,white,white,205000,0,0,
2021,1250240,2,1,,,other,other,,,124000,,,
2021,1250274,1,2,1,2,white,white,white,white,280000,40000,,225000
2021,1250471,1,,,,white,,,,14000,,,
2021,1250785,1,2,,,white,white,,,86100,18300,,
2021,1250862,1,2,2,,white,white,white,,45000,42300,34800,
2021,1251027,1,2,1,2,other,other,other,other,33800,0,,
2021,1251430,1,,,,other,,,,8550,,,
2021,1251508,1,2,,,white,white,,,58100,0,,
2021,1251591,2,2,,,other,other,,,63000,0,,
2021,1251678,2,1,2,1,white,white,white,white,40000,98500,0,
2021,1251700,1,2,1,1,white,white,white,white,10000,22100,7700,
2021,1252248,2,1,1,,asian,white,white,,1e+05,1e+05,,
2021,1252312,1,1,,,white,other,,,1e+05,40000,,
2021,1252438,1,2,2,2,asian,asian,asian,asian,160000,0,0,
2021,1252555,1,2,,,white,white,,,20000,1e+05,,
2021,1252830,1,2,2,1,asian,asian,asian,asian,30000,120000,0,
2021,1252871,1,2,,,white,white,,,28000,22800,,
2021,1252975,2,1,,,white,white,,,62000,5000,,
2021,1252987,2,2,,,white,white,,,25000,72000,,
2021,1253131,2,1,2,1,white,white,white,white,-8400,74000,,
2021,1253182,1,2,,,white,white,,,20000,30000,,
2021,1253364,1,2,1,2,other,other,white,white,12000,0,,
2021,1253446,2,1,2,2,other,other,other,other,30000,55000,0,
2021,1253727,1,2,1,2,white,white,white,white,50000,0,,
2021,1253885,2,1,2,1,other,other,other,other,66000,93000,15000,10000
2021,1254018,1,2,1,2,other,other,other,other,8400,1e+05,36000,8000
2021,1254120,2,,,,white,,,,85000,,,
2021,1254489,1,2,,,other,asian,,,115000,100500,,
2021,1254612,1,1,2,,black,black,black,,51000,0,,
2021,1254832,1,2,,,white,white,,,21000,9100,,
2021,1255191,1,2,2,,white,white,white,,108410,40000,,
2021,1255257,1,2,2,,white,white,white,,1e+05,75000,0,
2021,1255515,2,1,,,black,black,,,64800,4000,,
2021,1255602,2,2,,,white,white,,,140000,40000,,
2021,1255644,1,1,,,black,black,,,9500,10000,,
2021,1255661,2,,,,white,,,,17300,,,
2021,1255817,2,,,,white,,,,60000,,,
2021,1256003,2,1,1,1,other,other,other,other,60000,46000,13200,44000
2021,1256343,1,,,,white,,,,50000,,,
2021,1256370,1,2,2,2,white,white,white,white,140000,0,,
2021,1256394,2,1,,,white,white,,,5000,491000,,
2021,1256490,2,1,1,1,white,white,white,white,0,0,,
2021,1256606,2,1,,,other,white,,,43000,64000,,
2021,1256939,1,2,,,white,white,,,89250,37000,,
2021,1257051,2,1,2,1,other,other,other,other,30800,10400,0,
2021,1257093,1,2,,,other,other,,,104000,32000,,
2021,1257192,2,1,1,2,other,other,other,other,0,35000,,
2021,1257302,2,1,2,,white,other,other,,40100,21000,14700,
2021,1257326,2,2,,,other,other,,,25000,,,
2021,1257355,2,1,1,1,white,white,white,white,0,106000,0,
2021,1257362,2,,,,white,,,,57000,,,
2021,1257514,2,1,1,1,black,black,black,black,51000,0,10600,0
2021,1257678,2,2,2,2,white,white,white,white,357000,29000,,
2021,1257780,1,2,2,2,white,white,white,white,88080,0,50000,
2021,1257802,2,1,,,white,white,,,40300,46800,,
2021,1258095,2,1,,,asian,asian,,,40000,40000,,
2021,1258140,1,2,1,1,asian,asian,asian,asian,55000,50000,0,0
2021,1258215,1,2,1,,white,white,white,,10000,0,,
2021,1258230,2,1,,,white,white,,,60090,0,,
2021,1258489,1,2,2,1,asian,asian,asian,asian,110000,0,,
2021,1258545,2,1,1,,other,other,other,,52000,48000,,
2021,1258629,2,1,2,1,other,other,other,other,20000,85000,13000,0
2021,1259148,1,1,1,,white,white,white,,38000,7700,27000,
2021,1259366,2,1,1,1,other,other,other,other,245000,55000,60400,0
2021,1259526,2,1,2,2,black,black,black,black,2500,1600,12600,
2021,1259822,1,2,,,white,white,,,50000,50000,,
2021,1259881,1,2,2,2,white,white,white,white,18200,489000,0,
2021,1259970,1,2,2,2,white,white,white,white,3900,134800,2400,550
2021,1260021,1,2,2,1,asian,asian,asian,asian,0,52000,35020,26600
2021,1260089,2,1,2,2,other,other,other,other,36700,0,,26300
2021,1260176,1,2,2,1,white,white,white,white,7200,26000,,
2021,1260537,2,1,,,other,other,,,22000,,,
2021,1260655,2,1,1,1,white,white,white,white,0,45000,,70000
2021,1260704,2,1,2,1,white,white,white,white,66000,52000,,
2021,1260801,2,1,1,2,white,other,other,other,50000,39000,0,
2021,1260811,1,2,2,2,white,white,white,white,62000,58000,,
2021,1261341,1,2,2,1,white,white,white,white,25000,0,7600,0
2021,1261362,2,,,,other,,,,9000,,,
2021,1261511,1,2,,,white,white,,,88200,80900,,
2021,1261573,1,2,2,2,other,other,other,other,20000,3000,,
2021,1261666,1,2,,,white,white,,,35000,32000,,
2021,1262068,2,,,,white,,,,63010,,,
2021,1262094,2,1,,,white,white,,,57000,1000,,
2021,1262112,1,2,2,1,other,other,other,other,37800,18700,,
2021,1262146,1,1,,,other,other,,,9000,0,,
2021,1262268,1,2,,,other,other,,,53600,37000,,
2021,1262348,2,2,,,black,black,,,105000,,,
2021,1262359,2,1,1,2,white,white,white,white,45800,7000,10000,
2021,1262426,2,1,2,,white,white,white,,45000,74100,,
2021,1262534,2,1,1,2,white,white,white,white,47000,93000,0,
2021,1262602,1,2,2,,other,other,other,,59000,84000,,
2021,1262721,2,1,,,black,black,,,15750,,,
2021,1262738,1,2,2,1,white,white,other,other,539000,48500,3000,
2021,1262959,2,,,,white,,,,53600,,,
2021,1263009,2,2,2,1,black,black,black,black,113000,10800,18400,0
2021,1263108,2,1,,,asian,asian,,,6000,96000,,
2021,1263122,1,2,,,white,white,,,203000,50000,,
2021,1263204,1,2,1,2,white,white,white,white,509000,0,0,
2021,1263420,2,1,1,2,other,other,other,other,0,75000,0,0
2021,1263529,2,1,1,2,white,white,white,white,125000,150000,0,
2021,1263774,2,1,2,1,white,white,white,white,25000,12000,,12000
2021,1263788,2,1,2,,white,white,white,,0,45000,15600,
2021,1263833,1,2,2,1,asian,asian,asian,asian,136000,30000,,
2021,1264297,1,2,,,black,black,,,57300,41000,,
2021,1264596,1,1,,,white,white,,,22800,12000,,
2021,1264926,1,2,2,2,other,white,white,other,181400,40000,0,
2021,1265034,2,1,,,other,other,,,94000,95000,,
2021,1265101,1,2,1,,white,white,white,,181000,0,,
2021,1265156,2,1,,,other,white,,,65000,65000,,
2021,1265190,1,2,2,2,asian,asian,asian,asian,230000,90000,0,0
2021,1265206,2,1,,,other,other,,,24600,24000,,
2021,1265364,1,2,2,1,white,other,other,other,65000,0,,
2021,1265548,1,2,1,2,other,other,other,other,55000,0,,
2021,1265703,1,2,1,1,asian,other,asian,asian,115000,0,,
2021,1266019,2,1,1,,white,white,white,,8400,35800,10800,
2021,1266334,1,2,1,2,white,white,white,white,11000,0,10800,14400
2021,1266393,1,2,1,1,asian,asian,asian,asian,50000,10000,,
2021,1266448,1,2,2,1,white,white,white,white,30000,0,0,0
2021,1266605,1,2,,,other,white,,,87600,115600,,
2021,1266829,1,2,2,2,white,white,white,white,33700,46200,,
2021,1266894,2,2,1,1,native,native,native,native,30000,0,65000,25000
2021,1267016,1,2,1,2,white,other,white,white,123500,44500,24100,9500
2021,1267218,1,2,2,1,white,other,other,other,31000,19000,,
2021,1267413,1,2,2,,white,white,white,,60000,0,,
2021,1267451,1,1,2,2,white,white,white,white,30000,30000,35800,0
2021,1267463,2,1,2,,other,other,other,,0,150000,,
2021,1267650,2,2,2,,white,white,white,,42900,0,,
2021,1267830,2,2,,,other,other,,,5220,45000,,
2021,1267890,1,2,1,1,white,white,white,white,50000,48000,3000,3000
2021,1268101,1,2,2,2,white,white,white,white,31200,0,,0
2021,1268112,2,2,,,black,black,,,29100,17300,,
2021,1268117,2,1,,,other,other,,,22000,9400,,
2021,1268178,2,1,2,1,other,other,other,other,4200,10000,16000,19000
2021,1268182,2,2,2,1,white,white,white,white,0,,,
2021,1268270,2,2,2,2,other,other,other,other,13200,26000,36000,
2021,1268403,2,1,1,,other,other,white,,2700,24000,,
2021,1268405,2,1,1,2,black,black,black,black,25500,,,
2021,1268410,2,1,1,,white,white,white,,33600,18000,6000,
2021,1268551,1,,,,white,,,,45600,,,
2021,1268730,1,2,2,2,white,white,white,white,125000,0,,
2021,1268789,2,1,2,1,white,white,white,white,30000,0,0,
2021,1268954,2,2,,,other,other,,,21200,,,
2021,1269009,1,,,,white,,,,30400,,,
2021,1269027,2,1,2,1,white,white,white,white,30000,,,
2021,1269199,2,,,,white,,,,64750,,,
2021,1269415,1,2,2,,white,other,other,,41500,3900,32000,
2021,1269613,1,2,1,2,white,white,white,white,140000,51000,3000,
2021,1269810,2,,,,other,,,,24000,,,
2021,1269827,1,2,2,2,asian,asian,asian,asian,16000,0,,
2021,1269909,2,1,2,2,native,other,native,native,20000,20000,18000,0
2021,1269964,2,2,1,1,black,black,black,black,23600,,,
2021,1270245,1,2,2,1,white,white,white,white,56000,0,,
2021,1270317,2,1,,,white,white,,,15000,64000,,
2021,1270322,2,1,1,1,black,white,other,other,21400,35000,,
2021,1270364,2,,,,white,,,,47100,,,
2021,1270377,1,,,,other,,,,35000,,,
2021,1270537,2,1,2,,white,white,white,,55000,19000,,
2021,1270767,2,1,,,black,other,,,90000,1700,,
2021,1270847,1,2,2,2,other,other,other,other,20000,20000,19000,4000
2021,1270879,1,2,1,2,other,other,other,other,45000,0,,
2021,1270942,1,2,1,1,white,white,white,white,39000,15000,0,
2021,1271140,2,1,1,2,white,white,white,white,58000,11300,,
2021,1271231,2,1,,,white,white,,,25200,75200,,
2021,1271307,1,2,1,1,black,black,black,black,54000,47000,0,0
2021,1271397,2,1,2,,white,white,white,,38700,13000,,
2021,1271718,1,2,,,white,white,,,48510,0,,
2021,1271842,2,,,,white,,,,51800,,,
2021,1272027,1,2,1,2,white,white,white,white,129000,0,25000,
2021,1272333,2,1,1,1,other,other,other,other,50000,80000,500,
2021,1272545,1,2,2,1,white,white,white,white,90000,55000,,0
2021,1272552,1,2,1,1,white,white,white,white,202000,38000,,
2021,1272645,1,2,1,1,other,other,other,other,37500,0,,
2021,1272726,1,,,,white,,,,32000,,,
2021,1272781,1,,,,black,,,,14600,,,
2021,1272815,1,2,2,1,white,other,other,other,21800,20000,7800,0
2021,1272876,1,2,,,white,white,,,7000,60000,,
2021,1272903,2,1,2,,white,white,white,,70000,60000,,
2021,1272918,2,1,2,1,other,other,other,other,65000,30000,59000,20000
2021,1273073,2,1,2,2,white,white,white,white,55000,130000,0,
2021,1273185,1,2,,,white,white,,,38000,24800,,
2021,1273505,1,2,1,1,other,other,other,other,94000,0,0,
2021,1273618,1,2,2,2,white,white,other,other,99600,0,,
2021,1273666,2,2,2,,other,other,other,,82000,0,,
2021,1273717,2,1,2,1,other,other,other,other,15000,1e+05,47000,0
2021,1273824,2,2,2,2,white,white,white,white,4000,40000,0,
2021,1273825,2,1,2,1,other,other,other,other,32000,48000,300,0
2021,1273854,2,1,1,2,white,white,white,white,0,60000,0,0
2021,1273881,1,2,,,white,white,,,30000,23400,,
2021,1273883,2,1,2,,other,other,other,,0,39000,18000,
2021,1274107,2,1,,,white,white,,,12000,89900,,
2021,1274196,2,1,2,2,other,other,other,other,4800,,,
2021,1274355,2,1,,,asian,other,,,150000,2e+05,,
2021,1274400,2,1,1,,white,white,white,,0,,,
2021,1274415,1,1,2,1,other,other,other,other,51000,50000,20000,57000
2021,1274452,1,2,2,1,other,other,other,other,83000,0,,
2021,1274495,1,2,2,,white,white,white,,85000,50000,0,
2021,1274578,1,2,2,2,other,other,other,other,700,8600,,
2021,1274938,2,1,,,white,white,,,135000,1e+05,,
2021,1274948,1,2,,,other,other,,,8500,4800,,
2021,1275026,1,2,,,white,white,,,80000,52000,,
2021,1275531,1,2,,,black,black,,,39100,24000,,
2021,1275607,1,2,,,white,white,,,13500,65000,,
2021,1275679,2,1,1,2,asian,asian,asian,asian,1700,115000,0,
2021,1275681,2,1,,,other,other,,,0,1e+05,,
2021,1275737,2,1,1,2,white,white,white,white,35400,60000,,
